Source,Source Port,Destination,Destination Port,Interface id,Protocol,Epoch Arrival Time,Time shift for this packet,Time delta from previous captured frame,Time delta from previous displayed frame,Time since reference or first frame,Frame Number,Frame length on the wire,Frame length stored into the capture file,Total Length,Time to Live,Time data,Frame is marked,Version,Header Length,Reserved bit,Don't fragment,More fragments,Hardware Size,Protocol Size,Label
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,2.65E-05,2.65E-05,252.2206674,9583,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TLSv1.2,1739426255,0,0.000262426,0.000262426,252.2209298,9584,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000263575,0.000263575,252.2211934,9585,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,1.40E-05,1.40E-05,252.2212074,9586,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.007943755,0.007943755,252.2291512,9587,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000338119,0.000338119,252.2294893,9588,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,9.28E-05,9.28E-05,252.2295821,9589,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000214616,0.000214616,252.2297967,9590,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000204568,0.000204568,252.2300012,9591,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,1.18E-05,1.18E-05,252.230013,9592,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000245015,0.000245015,252.230258,9593,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.00023253,0.00023253,252.2304905,9594,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,7.61E-06,7.61E-06,252.2304981,9595,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.00035755,0.00035755,252.2308557,9596,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000285915,0.000285915,252.2311416,9597,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,1.20E-05,1.20E-05,252.2311536,9598,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000308345,0.000308345,252.231462,9599,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TLSv1.2,1739426255,0,0.000359503,0.000359503,252.2318215,9600,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,6.79E-06,6.79E-06,252.2318283,9601,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000649616,0.000649616,252.2324779,9602,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000297367,0.000297367,252.2327753,9603,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,3.45E-05,3.45E-05,252.2328098,9604,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000233668,0.000233668,252.2330434,9605,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000287983,0.000287983,252.2333314,9606,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,3.99E-05,3.99E-05,252.2333713,9607,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000332458,0.000332458,252.2337037,9608,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000254236,0.000254236,252.233958,9609,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,3.92E-05,3.92E-05,252.2339972,9610,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000275653,0.000275653,252.2342728,9611,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000351183,0.000351183,252.234624,9612,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,2.58E-05,2.58E-05,252.2346498,9613,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000236438,0.000236438,252.2348862,9614,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000327811,0.000327811,252.235214,9615,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,2.79E-05,2.79E-05,252.2352419,9616,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.004251718,0.004251718,252.2394936,9617,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TLSv1.2,1739426255,0,0.000415668,0.000415668,252.2399093,9618,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,6.78E-05,6.78E-05,252.2399771,9619,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000487016,0.000487016,252.2404641,9620,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000425004,0.000425004,252.2408891,9621,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,2.00E-05,2.00E-05,252.2409091,9622,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000456447,0.000456447,252.2413655,9623,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000475502,0.000475502,252.241841,9624,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,4.11E-05,4.11E-05,252.2418821,9625,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000478429,0.000478429,252.2423606,9626,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.0004242,0.0004242,252.2427848,9627,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,4.37E-05,4.37E-05,252.2428284,9628,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000450047,0.000450047,252.2432785,9629,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000634198,0.000634198,252.2439127,9630,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,5.97E-05,5.97E-05,252.2439723,9631,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.002524531,0.002524531,252.2464969,9632,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000406642,0.000406642,252.2469035,9633,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,4.66E-05,4.66E-05,252.2469502,9634,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TLSv1.2,1739426255,0,0.000511679,0.000511679,252.2474618,9635,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000398978,0.000398978,252.2478608,9636,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,1.44E-05,1.44E-05,252.2478752,9637,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000440205,0.000440205,252.2483154,9638,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TLSv1.2,1739426255,0,0.000776478,0.000776478,252.2490919,9639,108,108,94,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.013182037,0.013182037,252.2622739,9640,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,9.28E-05,9.28E-05,252.2623667,9641,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,2.12E-05,2.12E-05,252.2623879,9642,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000399257,0.000399257,252.2627871,9643,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000301522,0.000301522,252.2630887,9644,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,2.51E-05,2.51E-05,252.2631138,9645,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000703947,0.000703947,252.2638177,9646,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000288301,0.000288301,252.264106,9647,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,1.13E-05,1.13E-05,252.2641173,9648,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000927087,0.000927087,252.2650444,9649,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000643775,0.000643775,252.2656882,9650,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,1.47E-05,1.47E-05,252.2657029,9651,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.0090011,0.0090011,252.274704,9652,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TLSv1.2,1739426255,0,0.000605453,0.000605453,252.2753094,9653,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,3.54E-05,3.54E-05,252.2753448,9654,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.00039087,0.00039087,252.2757357,9655,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000363752,0.000363752,252.2760994,9656,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,2.41E-05,2.41E-05,252.2761236,9657,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,1.34E-05,1.34E-05,252.276137,9658,66,66,52,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000867884,0.000867884,252.2770049,9659,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,3.18E-05,3.18E-05,252.2770367,9660,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,2.44E-05,2.44E-05,252.2770611,9661,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,2.98E-05,2.98E-05,252.2770909,9662,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000262029,0.000262029,252.2773529,9663,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,1.44E-05,1.44E-05,252.2773674,9664,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000145925,0.000145925,252.2775133,9665,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000314108,0.000314108,252.2778274,9666,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,3.14E-05,3.14E-05,252.2778587,9667,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.005317661,0.005317661,252.2831764,9668,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.012910021,0.012910021,252.2960864,9669,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TLSv1.2,1739426255,0,4.18E-07,4.18E-07,252.2960868,9670,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,4.70E-08,4.70E-08,252.2960869,9671,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,3.89E-05,3.89E-05,252.2961258,9672,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,2.08E-05,2.08E-05,252.2961466,9673,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.001391701,0.001391701,252.2975383,9674,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,3.33E-07,3.33E-07,252.2975386,9675,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,3.20E-08,3.20E-08,252.2975387,9676,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,3.00E-05,3.00E-05,252.2975687,9677,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.001287777,0.001287777,252.2988564,9678,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,1.20E-05,1.20E-05,252.2988685,9679,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000516509,0.000516509,252.299385,9680,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TLSv1.2,1739426255,0,7.80E-08,7.80E-08,252.2993851,9681,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,8.22E-06,8.22E-06,252.2993933,9682,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.001507527,0.001507527,252.3009008,9683,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TLSv1.2,1739426255,0,0.000214478,0.000214478,252.3011153,9684,168,168,154,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,4.30E-05,4.30E-05,252.3011583,9685,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000360401,0.000360401,252.3015187,9686,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,7.50E-06,7.50E-06,252.3015262,9687,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000285683,0.000285683,252.3018119,9688,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.006786437,0.006786437,252.3085983,9689,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,2.60E-05,2.60E-05,252.3086244,9690,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.00056541,0.00056541,252.3091898,9691,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000392465,0.000392465,252.3095822,9692,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,1.35E-05,1.35E-05,252.3095957,9693,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000500312,0.000500312,252.310096,9694,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000411547,0.000411547,252.3105075,9695,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,1.58E-05,1.58E-05,252.3105234,9696,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000483238,0.000483238,252.3110066,9697,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TLSv1.2,1739426255,0,0.017083479,0.017083479,252.3280901,9698,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,2.37E-05,2.37E-05,252.3281138,9699,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000195405,0.000195405,252.3283092,9700,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000320311,0.000320311,252.3286295,9701,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,1.01E-05,1.01E-05,252.3286396,9702,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000303732,0.000303732,252.3289434,9703,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000340689,0.000340689,252.329284,9704,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,6.90E-06,6.90E-06,252.3292909,9705,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.015592911,0.015592911,252.3448839,9706,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.003764172,0.003764172,252.348648,9707,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,4.65E-05,4.65E-05,252.3486945,9708,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,2.14E-05,2.14E-05,252.348716,9709,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,8.50E-08,8.50E-08,252.348716,9710,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000185021,0.000185021,252.3489011,9711,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,1.25E-07,1.25E-07,252.3489012,9712,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,8.40E-08,8.40E-08,252.3489013,9713,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,1.64E-05,1.64E-05,252.3489177,9714,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,1.50E-05,1.50E-05,252.3489327,9715,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TLSv1.2,1739426255,0,0.000373439,0.000373439,252.3493062,9716,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000119402,0.000119402,252.3494256,9717,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,1.04E-07,1.04E-07,252.3494257,9718,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,6.00E-05,6.00E-05,252.3494857,9719,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000292191,0.000292191,252.3497779,9720,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,4.49E-05,4.49E-05,252.3498227,9721,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000304423,0.000304423,252.3501272,9722,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000266641,0.000266641,252.3503938,9723,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,1.81E-05,1.81E-05,252.3504119,9724,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000321627,0.000321627,252.3507335,9725,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000232164,0.000232164,252.3509657,9726,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,1.52E-05,1.52E-05,252.3509808,9727,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.001137982,0.001137982,252.3521188,9728,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000148535,0.000148535,252.3522673,9729,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,1.47E-05,1.47E-05,252.3522821,9730,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426255,0,0.000373859,0.000373859,252.3526559,9731,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TLSv1.2,1739426255,0,0.00032193,0.00032193,252.3529779,9732,1494,1494,1480,58,11:27:35,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426255,0,0.000138737,0.000138737,252.3531166,9733,66,66,52,64,11:27:35,0,4,20,0,1,0,0,0,normal
